Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.1,0.26,4.64,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.26,0.12,4.71,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.35,0.11,4.87,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.27,0.08,5.43,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.22,0.19,4.69,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.22,0.07,4.82,70.1,1,100,21,CNN 16k,non-IID,CIFAR-10,1.92,0.2657,0.0825,3.264,2.77,0.1292,0.0466,3.8219
Client 23,2,1.3,0.13,4.92,,2,112,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,1.07,0.06,4.51,,2,105,17,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,1.34,0.07,4.58,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.25,0.18,5.45,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,1.2,0.06,4.46,,1,100,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.69,0.17,5.6,81.59,1,100,20,CNN 16k,non-IID,CIFAR-10,1.62,0.377,0.2373,2.257,2.88,0.2069,0.1369,2.7762
Client 23,3,1.58,0.06,4.31,,2,113,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.71,0.2,6.65,,2,105,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.97,0.09,7.5,,1,100,24,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,1.98,0.06,4.59,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,4.12,0.1,7.04,,1,100,23,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,1.85,0.09,4.4,90.54,1,100,20,CNN 16k,non-IID,CIFAR-10,1.59,0.4321,0.2688,2.0067,2.55,0.2447,0.1711,2.7651
Client 23,4,5.06,0.11,8.26,,2,106,25,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,2.42,0.07,4.85,,2,119,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,5.21,0.1,8.52,,1,100,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,5.3,0.19,8.52,,1,100,25,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,2.56,0.07,5.4,,1,100,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,5.21,0.23,8.46,100.51,1,100,25,CNN 16k,non-IID,CIFAR-10,1.42,0.4858,0.2875,1.8604,2.54,0.2703,0.1923,2.6679
Client 23,5,2.86,0.07,5.01,,2,116,25,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,6.48,0.22,9.1,,2,106,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,3.56,0.06,5.72,,1,100,24,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,3.45,0.09,5.54,,1,100,22,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,7.52,0.15,10.21,,1,100,25,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,3.37,0.06,5.8,130.02,1,100,22,CNN 16k,non-IID,CIFAR-10,1.31,0.5039,0.371,1.6032,2.47,0.3232,0.2498,2.4895
Client 23,6,7.2,0.11,10.37,,2,107,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,2.88,0.05,5.34,,2,116,23,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,7.77,0.27,10.28,,1,100,26,CNN 16k,non-IID,CIFAR-10,,,,,,,,
