Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,23.26,0.09,24.02,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,24.2,0.09,24.34,,2,113,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,25.21,0.32,24.65,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,25.48,0.4,24.8,,2,114,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,25.07,0.11,24.32,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,26.98,0.24,27.82,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,25.96,0.19,25.35,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,25.41,0.1,24.63,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,25.01,0.1,25.15,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,25.04,0.1,25.15,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 33,1,25.15,0.14,25.16,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 34,1,26.51,0.11,26.28,138.52,1,100,21,CNN 16k,non-IID,CIFAR-10,1.23,0.5654,0.349,1.5145,2.82,0.3182,0.2467,2.5114
Client 23,2,7.91,0.05,7.33,,2,177,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,8.88,0.05,7.53,,2,157,36,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,25.31,0.32,27.59,,2,122,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,23.91,0.4,24.8,,2,123,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,25.94,0.11,25.67,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,26.62,0.24,27.05,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,26.68,0.19,24.58,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
