Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,32.63,38.49,,2,132,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,38.83,36.15,,2,131,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,37.96,36.33,,2,131,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,38.76,36.8,,2,131,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,33.33,38.89,82.61,2,133,41,CNN 16k,IID,CIFAR-10,3490.23,0.1728,0.1154,3.2601,698.23,0.1748,0.1134,3.2435
Client 1,2,30.44,33.27,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,28.73,32.45,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,30.71,33.56,,2,133,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,30.93,32.49,,2,134,41,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,32.05,32.01,64.3,2,134,41,CNN 16k,IID,CIFAR-10,2921.04,0.307,0.2716,2.5551,580.32,0.3143,0.2786,2.5086
