Client ID,FL Round,Training Time,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,26.88,29.4,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,1,27.26,30.92,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,1,27.08,27.26,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,1,27.17,27.85,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,1,29.41,28.33,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,1,27.78,29.33,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,1,27.93,27.95,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,1,26.67,28.64,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,1,26.97,27.9,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,1,27.66,28.66,76.36,2,136,44,CNN 16k,non-IID,CIFAR-10,2569.11,0.3951,0.1894,2.2947,814.79,0.2226,0.1424,2.8211
Client 1,2,27.0,28.26,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,2,26.57,28.51,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,2,26.0,29.6,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,2,26.88,30.78,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,2,27.04,29.58,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,2,27.31,30.69,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,2,27.68,28.49,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,2,26.57,29.57,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,2,26.51,27.69,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,2,27.31,29.19,58.01,2,136,44,CNN 16k,non-IID,CIFAR-10,2261.3,0.4725,0.2622,2.0661,768.4,0.2847,0.206,2.6746
Client 1,3,28.52,29.22,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,3,28.05,31.25,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,3,26.06,28.52,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,3,29.14,28.36,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,3,28.33,30.73,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,3,28.21,30.71,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,3,27.16,27.92,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,3,28.06,28.59,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,3,27.95,28.14,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,3,29.95,29.54,59.52,2,135,44,CNN 16k,non-IID,CIFAR-10,2015.12,0.5304,0.3268,1.8162,700.26,0.3381,0.2657,2.4754
Client 1,4,29.47,29.79,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,4,27.74,29.57,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,4,26.87,27.83,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,4,27.91,29.59,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,4,28.24,29.65,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,4,28.5,29.55,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,4,28.51,28.79,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,4,27.87,28.27,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,4,27.02,29.41,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,4,27.88,28.6,59.28,2,136,44,CNN 16k,non-IID,CIFAR-10,1918.35,0.5526,0.362,1.743,672.23,0.3644,0.3044,2.356
Client 1,5,27.56,26.81,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,5,25.58,27.76,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,5,26.27,27.0,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,5,27.29,28.01,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,5,25.6,27.32,,2,138,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,5,27.05,29.98,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,5,26.64,27.79,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,5,27.18,30.14,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,5,26.43,27.3,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,5,25.79,27.81,57.34,2,137,44,CNN 16k,non-IID,CIFAR-10,1849.35,0.5683,0.3813,1.6965,659.92,0.378,0.3203,2.331
Client 1,6,28.22,28.74,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,6,27.6,29.56,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,6,27.7,28.69,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,6,28.16,28.54,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,6,27.7,28.17,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,6,28.45,29.62,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,6,28.54,28.7,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,6,27.48,28.64,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,6,27.23,27.63,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,6,28.01,30.09,58.12,2,136,44,CNN 16k,non-IID,CIFAR-10,1794.24,0.5838,0.4103,1.6208,628.7,0.4025,0.352,2.2044
Client 1,7,27.53,28.73,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,7,28.06,27.64,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 3,7,27.91,30.44,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 4,7,28.32,28.47,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 5,7,27.94,27.55,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 6,7,29.08,29.77,,2,135,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 7,7,28.03,30.08,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 8,7,27.8,28.9,,2,137,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 9,7,28.79,29.22,,2,136,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 10,7,28.08,29.47,58.87,2,136,44,CNN 16k,non-IID,CIFAR-10,1763.69,0.591,0.4195,1.5746,624.46,0.41,0.3609,2.1316
Client 1,8,32.93,32.58,,2,132,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 2,8,32.19,32.84,,2,133,41,CNN 16k,non-IID,CIFAR-10,,,,,,,,
