Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.13,0.17,4.72,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.15,0.18,4.89,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.29,0.13,4.76,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.18,0.15,4.87,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.21,0.27,4.73,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.31,0.13,5.26,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,1,1.26,0.4,5.03,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,1,1.26,0.15,5.05,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,1,1.28,0.22,5.13,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,1,1.25,0.09,5.07,79.84,1,100,21,CNN 16k,non-IID,CIFAR-10,1.81,0.2952,0.0715,2.6471,3.03,0.1094,0.034,3.6208
Client 23,2,2.7,0.19,6.68,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,2.47,0.1,5.97,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,2.47,0.25,6.54,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.36,0.06,5.95,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,2.29,0.16,5.75,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.49,0.09,5.98,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,2,2.48,0.2,5.99,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,2,2.5,0.11,5.98,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,2,2.67,0.12,6.32,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,2,2.41,0.19,5.95,77.52,1,100,20,CNN 16k,non-IID,CIFAR-10,1.81,0.334,0.1485,2.534,2.91,0.1695,0.092,3.1518
Client 23,3,3.52,0.13,6.52,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.61,0.12,6.66,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.57,0.14,6.83,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,4.2,0.14,6.85,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,3.67,0.09,6.87,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,4.05,0.21,7.15,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,3,3.86,0.13,7.28,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,3,3.85,0.18,7.26,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,3,3.88,0.12,7.21,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,3,4.04,0.09,6.95,85.67,1,100,19,CNN 16k,non-IID,CIFAR-10,1.64,0.4138,0.2254,2.4615,2.66,0.2312,0.1528,2.8623
Client 23,4,4.75,0.1,7.97,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,4.72,0.06,9.12,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,4.83,0.1,7.94,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,5.03,0.16,7.98,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,4.74,0.15,8.11,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,5.15,0.25,8.13,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 29,4,5.01,0.11,8.21,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 30,4,5.19,0.2,8.16,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 31,4,5.37,0.22,8.32,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 32,4,4.94,0.17,8.12,87.15,1,100,19,CNN 16k,non-IID,CIFAR-10,1.5,0.4631,0.2726,2.0262,2.58,0.2645,0.1859,2.6981
