Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 23,1,1.32,0.07,4.67,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,1,1.15,0.15,4.66,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,1,1.19,0.09,4.93,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,1,1.15,0.23,4.7,,2,103,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,1,1.22,0.09,4.9,,1,100,21,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,1,1.24,0.15,4.86,72.38,1,100,21,CNN 16k,non-IID,CIFAR-10,1.97,0.2788,0.0917,2.8305,2.56,0.1294,0.0505,3.3909
Client 23,2,2.38,0.09,5.86,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,2,2.3,0.19,5.65,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,2,2.52,0.09,6.81,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,2,2.79,0.27,6.25,,2,104,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,2,2.39,0.1,5.92,,1,100,20,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,2,2.92,0.08,6.79,76.11,1,100,20,CNN 16k,non-IID,CIFAR-10,1.72,0.369,0.183,2.555,2.72,0.1951,0.1176,3.041
Client 23,3,3.46,0.1,6.69,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,3,3.47,0.21,6.8,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,3,3.4,0.15,6.57,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,3,3.95,0.23,6.81,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,3,3.64,0.16,7.02,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,3,3.81,0.2,7.12,77.84,1,100,19,CNN 16k,non-IID,CIFAR-10,1.51,0.4565,0.2145,1.9527,2.74,0.2216,0.1269,2.8578
Client 23,4,4.76,0.17,7.69,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,4,4.85,0.11,7.55,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,4,5.27,0.1,8.65,,2,105,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,4,4.86,0.08,7.46,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,4,5.0,0.2,7.91,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,4,4.94,0.11,7.89,84.2,1,100,19,CNN 16k,non-IID,CIFAR-10,1.53,0.4416,0.285,1.7086,2.41,0.2769,0.2025,2.6198
Client 23,5,6.16,0.08,9.08,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,5,5.53,0.09,8.45,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,5,6.31,0.09,8.82,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,5,5.69,0.12,9.19,,2,106,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,5,6.21,0.2,9.21,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,5,6.29,0.07,9.34,87.38,1,100,19,CNN 16k,non-IID,CIFAR-10,1.5,0.4512,0.339,1.9788,2.3,0.3131,0.2619,2.4839
Client 23,6,6.85,0.15,9.62,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,6,7.43,0.12,9.93,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,6,7.99,0.12,10.29,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,6,7.14,0.09,10.64,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,6,7.29,0.13,9.85,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,6,7.64,0.1,10.25,91.29,1,100,19,CNN 16k,non-IID,CIFAR-10,1.4,0.4932,0.3655,1.7282,2.24,0.3387,0.2741,2.5177
Client 23,7,8.69,0.1,11.32,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,7,8.27,0.09,10.79,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,7,8.64,0.12,10.76,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,7,8.69,0.24,10.48,,2,107,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,7,8.32,0.18,10.48,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,7,8.59,0.19,10.97,101.77,1,100,19,CNN 16k,non-IID,CIFAR-10,1.23,0.557,0.3769,1.657,2.28,0.3392,0.272,2.3712
Client 23,8,10.95,0.11,12.25,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 24,8,9.65,0.21,11.78,,2,108,18,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 25,8,9.37,0.14,12.26,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 26,8,9.88,0.18,13.54,,2,108,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 27,8,10.43,0.18,12.29,,1,100,19,CNN 16k,non-IID,CIFAR-10,,,,,,,,
Client 28,8,10.58,0.11,13.04,101.69,1,100,19,CNN 16k,non-IID,CIFAR-10,1.19,0.5808,0.3792,1.5566,2.28,0.3358,0.27,2.372
