Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.09,0.0,4.92,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,1.11,0.0,4.58,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,1.05,0.0,5.15,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,1.62,0.0,4.79,26.98,2,108,21,CNN 16k,IID,CIFAR-10,2.21,0.1986,0.1383,2.9904,2.21,0.1871,0.1292,3.0307
Client 1,2,2.21,0.0,5.55,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,2.6,0.0,5.66,,2,110,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,2.45,0.0,5.31,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,2.08,0.0,5.74,27.67,2,110,20,CNN 16k,IID,CIFAR-10,1.98,0.2889,0.2597,2.6221,1.99,0.2864,0.2565,2.6174
Client 1,3,3.48,0.0,7.36,,2,110,18,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,3.52,0.0,7.47,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,3.26,0.0,6.65,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,3.27,0.0,6.39,35.4,2,110,19,CNN 16k,IID,CIFAR-10,1.81,0.3465,0.3266,2.4582,1.83,0.3427,0.3234,2.4699
Client 1,4,4.72,0.0,8.0,,2,113,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,4.62,0.0,7.94,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,4.46,0.0,7.77,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,4.18,0.0,7.17,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,1.09,0.0,4.46,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,4,1.12,0.0,4.6,35.32,1,100,19,CNN 16k,IID,CIFAR-10,1.74,0.3666,0.3473,2.3682,1.76,0.3608,0.3413,2.3883
Client 1,5,5.51,0.0,8.53,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,5.67,0.0,8.7,,2,113,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,5.29,0.0,8.05,,2,113,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,5.78,0.0,8.26,38.54,2,113,19,CNN 16k,IID,CIFAR-10,1.62,0.4127,0.3989,2.1939,1.65,0.3972,0.383,2.2527
Client 1,6,7.95,0.0,10.62,,2,113,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,6,6.95,0.0,9.56,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,6,6.89,0.0,9.76,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,6,7.06,0.0,9.43,46.46,2,114,19,CNN 16k,IID,CIFAR-10,1.56,0.4354,0.423,2.0939,1.59,0.4186,0.4053,2.1696
Client 1,7,8.83,0.0,11.18,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,7,8.83,0.0,11.23,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,7,8.08,0.0,10.67,,2,114,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,7,8.02,0.0,11.02,48.52,2,114,19,CNN 16k,IID,CIFAR-10,1.49,0.4629,0.4564,2.0013,1.53,0.4403,0.4333,2.0897
Client 1,8,9.55,0.0,12.42,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,8,9.99,0.0,12.27,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,8,8.82,0.0,11.17,,2,115,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,8,8.86,0.0,12.21,53.41,2,115,19,CNN 16k,IID,CIFAR-10,1.45,0.4746,0.4642,1.9579,1.5,0.4486,0.4369,2.0589
Client 1,9,11.1,0.0,14.23,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,9,10.74,0.0,13.6,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,9,9.69,0.0,12.37,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,9,9.74,0.0,12.46,,2,116,19,CNN 16k,IID,CIFAR-10,,,,,,,,
