Client ID,FL Round,Training Time,JSD,Communication Time,Total Time of FL Round,# of CPU,CPU Usage (%),RAM Usage (%),Model Type,Data Distr. Type,Dataset,Train Loss,Train Accuracy,Train F1,Train MAE,Val Loss,Val Accuracy,Val F1,Val MAE
Client 1,1,1.32,0.0,6.02,,2,107,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,1,1.41,0.0,5.79,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,1,1.43,0.0,6.02,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,1,1.47,0.0,6.62,,2,108,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,1,1.55,0.0,6.14,,1,100,21,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,1,1.75,0.0,6.18,29.67,1,100,21,CNN 16k,IID,CIFAR-10,2.14,0.2151,0.1444,2.9584,2.15,0.2025,0.1342,3.0312
Client 1,2,2.98,0.0,7.12,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,2,3.16,0.0,6.9,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,2,2.95,0.0,6.58,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,2,3.15,0.0,7.38,,2,109,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,2,3.62,0.0,6.8,,1,100,20,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,2,3.63,0.0,6.93,33.58,1,100,20,CNN 16k,IID,CIFAR-10,1.96,0.2828,0.2399,2.6319,1.97,0.2792,0.236,2.654
Client 1,3,4.81,0.0,7.74,,2,110,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,3,3.8,0.0,7.45,,2,110,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,3,3.99,0.0,8.3,,2,109,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,3,4.41,0.0,7.29,,2,110,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,3,4.32,0.0,7.54,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,3,4.58,0.0,7.66,39.91,1,100,18,CNN 16k,IID,CIFAR-10,1.84,0.3311,0.3023,2.4598,1.86,0.3236,0.2938,2.4934
Client 1,4,5.23,0.0,9.24,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,4,5.3,0.0,9.04,,2,111,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,4,5.57,0.0,9.45,,2,110,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,4,5.35,0.0,9.77,,2,110,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,4,5.2,0.0,9.67,,1,100,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,4,5.71,0.0,9.65,44.18,1,100,19,CNN 16k,IID,CIFAR-10,1.72,0.3697,0.3512,2.2885,1.73,0.3675,0.3488,2.3071
Client 1,5,7.14,0.0,10.64,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 2,5,7.27,0.0,10.24,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 3,5,7.56,0.0,10.29,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 4,5,7.36,0.0,10.28,,2,113,19,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 5,5,8.24,0.0,10.96,,1,100,18,CNN 16k,IID,CIFAR-10,,,,,,,,
Client 6,5,7.89,0.0,10.97,46.74,1,100,19,CNN 16k,IID,CIFAR-10,1.65,0.4002,0.3842,2.1796,1.66,0.3936,0.3771,2.2028
Client 1,6,7.91,0.0,11.2,,2,112,19,CNN 16k,IID,CIFAR-10,,,,,,,,
